Date,Tweet,Stock Name,Company Name
Mon Mar 03 23:57:11 +0000 2025,Weren't markets supposed to not react to day-day press conferences and be like super smart forward looking. What happened to it from past few days? $DIA $RSP $SPX $QQQ $SPY $SPLG $IWM $VOO $IVV $XLK $AAPL $META $GOOGL $TSLA $AMZN $SMH $SOXX $AVGO $ARM $TSM $QCOM $MU $MSFT $NVDA,MSFT,Microsoft
Mon Mar 03 20:00:57 +0000 2025,The phantastic 8 mega 8 $AAPL $AMZN $GOOG $GOOGL $META $MSFT $NFLX $NVDA $TSLA got crushed like a bug from open!,MSFT,Microsoft
Mon Mar 03 21:42:20 +0000 2025,"Our highest payout in one settlement was over $15,000 for an individual investor. And that’s just from one settlement. Now, imagine how much money you’re losing just because you don’t know this is possible. $AAPL $MSFT $AMZN $NVDA $GOOGL $META $TSLA $BRK.B $UNH $XOM $JNJ $JPM",MSFT,Microsoft
Mon Mar 03 17:38:23 +0000 2025,Microsoft announces Dragon Copilot at #HIMSS2025 Clinicians will be able to use AI to draft letters for referrals and call for orders such as imaging tests $MSFT,MSFT,Microsoft
Mon Mar 03 03:32:40 +0000 2025,"$GOOG's innovation in AI and cloud computing drives growth, but faces increasing competition from $AMZN and $MSFT.",MSFT,Microsoft
Mon Mar 03 05:17:36 +0000 2025,"Microsoft Corporation $MSFT is seeing varied recent news. Its imminent shutdown of Skype by May 2025 alongside transitioning users to Microsoft Teams stands out. From speculation on future AI innovations to shifts towards a unified communication platform, these moves seem to",MSFT,Microsoft
Mon Mar 03 22:19:31 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Mon Mar 03 12:38:57 +0000 2025,"20250303-BMO-GOOGL-NSDQ-Key Takeaways from AI Live in SF- AI Remains in Early Innings.pdf #AIEarly $GOOGL $MSFT $NVDA $META $AMZN 20250303-BMO-FIHL-NYSE-Refreshing KNSL's Growth Estimates Post 4Q Miss, Updating SKWD &amp; FIHL Models.pdf #InsureUpdate $FIHL",MSFT,Microsoft
Mon Mar 03 23:44:43 +0000 2025,Pass the Test &amp; Pay No Activation Fees Ever! Enjoy a 30% lifetime discount on accounts Daily PRO withdrawals from Day-One ️ Use Code: SUMMER40 to save big! #NQ $NQ $ES $CL $GC $VIX $VXX $NG $O $TSLA $S $C $NVDA $PLTR $AAPL $MSFT,MSFT,Microsoft
Mon Mar 03 19:44:00 +0000 2025,Trimmed once more now e wait and clear out the demand left from the “news” $nq $SPX #us30 #forex $aapl $nvda $msft $tesla $aapl $es_f $spy $btc $nvda #eurusd $USD $nq_f $xauusd #MMXM #trump #Biden #Elections2024,MSFT,Microsoft
Mon Mar 03 19:19:13 +0000 2025,nailed $tsla 257.5P from 0.88 to 2.15 JOIN OUR CHALLENGE MY MAIN FOCUS IS ON THE CHALLENGE $meta $msft $tsla $aapl $smci $nvda $baba $nflx $ba,MSFT,Microsoft
Mon Mar 03 19:51:31 +0000 2025,@unusual_whales Moving away from geopolitical risk while increasing chip manufacturing? AI increasing access to power at the same tiiiime... Scaling up will be unbelievably easy. I think we're about to see some real futuristic shit go down in the next couple of years $NVDA $MSFT,MSFT,Microsoft
Mon Mar 03 21:09:02 +0000 2025,@bigtonebigtone @GivnerAriel I heard Bill Gates was trying to acquire the tech and since it was handed over to Business Coin LLC he’s selling off his $msft position to dca into business coin from the next 2 years. That’s 5.3 BILLION USD to be injected into business coin on ETH. God is on our side✨,MSFT,Microsoft
Mon Mar 03 16:41:53 +0000 2025,"#ArtificialIntelligence AI From Microsoft $MSFT @Microsoft : ""The Impact of Generative AI on Critical Thinking: Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers"" There is a summary in the link I'll provide below ⬇️",MSFT,Microsoft
Mon Mar 03 21:07:21 +0000 2025,"$CCJ ~ Uranium leader plunging again today down -6% after breaking down from a big bearish (H&amp;S) top. Uranium is in a deep bear market. Big tech AI companies like $MSFT, $AMZN, $META &amp; $GOOGL were driving the nuclear powered AI data center hype in 2023/24. $SMR $UEC $DNN $XLE",MSFT,Microsoft
Tue Mar 04 03:52:12 +0000 2025,"Trump is destroying the incredible economy Biden handed him. The only reason economists are not screaming it from the rooftops is fear of reprisal from what is clearly a vengeance obsessed, fascist authoritarian regime. $AAPL $MSFT $NVDA $AMZN $GOOGL $META $TSLA",MSFT,Microsoft
Tue Mar 04 13:21:05 +0000 2025,"The largest portion of government revenue still comes from income tax, far exceeding other sources $SPY $QQQ $AMZN $NVDA $TSLA $AAPL $META $MSFT $GOOG $BTC",MSFT,Microsoft
Tue Mar 04 18:35:27 +0000 2025,"This Colorectal Cancer Awareness Month, Mainz Biomed is advocating for a shift from screening to prevention. Let’s stop cancer before it begins! $BTG $PSLV #ChumVeer #wwenxt #sstvi $MSFT $SAIL #BBB25",MSFT,Microsoft
Tue Mar 04 13:23:18 +0000 2025,A significant portion of crude oil and natural gas imports come from Canada and Mexico (2023 data) $SPY $QQQ $AMZN $NVDA $TSLA $AAPL $META $MSFT $GOOG $BTC,MSFT,Microsoft
Tue Mar 04 15:51:58 +0000 2025,The data for $MYNZ is clear - the bull trend is real. The stock is only going up from here! $RIG $TSLA #BBB25 #ChumVeer #Hegseth $C #zelena #shailenzo #BBMzansi $META $MSFT #Hamas #Trump,MSFT,Microsoft
Tue Mar 04 15:03:03 +0000 2025,"How Top-Performing Funds are Positioning for March! A breakdown of the top holdings from leading funds across key themes, strategies, and sectors. $MSFT $AAPL $NVDA $GOOGL $TSM $AMZN $META $AVGO $TSLA 10 key areas for my research and QIQS investing methodology",MSFT,Microsoft
Tue Mar 04 04:47:17 +0000 2025,Tesla stock split possibly this year. It has had its 1st in August 2020 and 2nd in August 2022. 10:1 split from current levels would make much easier to invest in at around $28/share $TSLA $NVDA $AAPL $MSFT $META $AMZN $META $GOOGL $GOOG $BABA $PLTR $HOOD $QQQ $BTC $ETH,MSFT,Microsoft
Tue Mar 04 16:51:35 +0000 2025,"A shift from screening to prevention could save lives. Thanks to Mainz Biomed, we’re heading in the right direction this month! #Culiacan #sstvi #BBB25 $AAL #SHAILENZO $MSFT",MSFT,Microsoft
Tue Mar 04 13:25:30 +0000 2025,"Following tariff news, here is a breakdown of the top imports into the U.S. from: 1. Mexico 2. China 3. Canada A visual representation (2024) $SPY $QQQ $AMZN $NVDA $TSLA $AAPL $META $MSFT $GOOG $BTC",MSFT,Microsoft
Tue Mar 04 15:30:03 +0000 2025,AI: TSMC chips in $100 billion in the US. RTZ #648 ...the big money tech/AI investments in the US continue from sources foreign and domestic #Tech #AI @OpenAI $MSFT #NVDA $META $AMZN #GOOG #AAPL $TSLA,MSFT,Microsoft
Tue Mar 04 19:20:55 +0000 2025,"$mara over $5 annualized EPS given Q1 $1.25 EPS, only 3 PE 80m shares short… no uncertainty for crypto stocks as new crypto fund is coming from the administration… good time to be long crypto and short stocks $spy $qqq $dia $iwm $tsla $nvda $gs $goog $amzn $meta $nflx $msft",MSFT,Microsoft
Tue Mar 04 14:23:19 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Tue Mar 04 02:05:58 +0000 2025,"What just happened? The Dow went from +300 at the open to -1,100 in hours. Between 10 AM and 3:30 PM ET, the S&amp;P 500 erased $1.5T in market value. Sharing the stocks I’m bullish on： $MSFT $AAPL $WMT $TSLA $AIFU $META $NVDA $FBGL $NU $HOLO $MSTR $DXST $SMCI $MGOL $BHAT $BGM",MSFT,Microsoft
Tue Mar 04 17:47:10 +0000 2025,Mainz Biomed is taking a bold step this month by advocating for a shift from screening to prevention in colorectal cancer care. Prevention is the key to saving lives! $META $MSFT $GOOG #SciencePerspective #zelena #DigitalMarketing $PLTR $TSLA #IndyCar #WWHL,MSFT,Microsoft
Tue Mar 04 15:46:02 +0000 2025,"From the Coreweave IPO filing under Risk Factors: 62% of their revenue in 2024 came from $MSFT, who according to TD Cowen is currently cancelling plans for datacenters. Luckily Nobody reads these things.",MSFT,Microsoft
Tue Mar 04 21:31:49 +0000 2025,"@RihardJarc Agree @RihardJarc ! Trends from China may be alarming. Logic we hear that $AAPL services/subscription is growing and is sticky, so do $MSFT products.",MSFT,Microsoft
Tue Mar 04 18:25:47 +0000 2025,"$MSFT CFO: ""Lower costs and higher output is a good thing for demand. So if you separate it from DeepSeek and say, in general, is having a proliferation of models built for single purposes that bring down costs and have high impact a good thing for demand? The answer is yes""",MSFT,Microsoft
Tue Mar 04 14:13:26 +0000 2025,"It is Mardi Gras and day 4 of the Microsoft 365 outage. Outlook is still a train wreck from all reports, including mine. $MSFT released said the problematic code had been replaced on Monday, but widespread issues seem continue.",MSFT,Microsoft
Wed Mar 05 00:16:13 +0000 2025,"$IONQ CEO on $GOOG and $MSFT: “These sort of early stage efforts from people in the quantum ecosystem are effectively announcing something akin to where $IONQ was in 2005 or 2010, even before we were spun out of a lab and became a commercial company.”",MSFT,Microsoft
Wed Mar 05 18:16:31 +0000 2025,$MSFT #MSFT Nice callout from the algo! Link in Bio!,MSFT,Microsoft
Wed Mar 05 16:59:40 +0000 2025,"MAG7 weekly 3 Black Crows. More empty space to reach that trendline. Last major retest was the USDJPY Nuke from last year, August 2024. $AMZN $MSFT $META $META $GOOGL $NVDA $TSLA",MSFT,Microsoft
Wed Mar 05 14:05:22 +0000 2025,"The QQQ's remarkable bullish run since 2020 has been punctuated by several pullbacks, each followed by stronger rallies. From $217 in March 2020 to over $500 in 2025, the tech-heavy index has more than doubled . A lesson in long-term conviction. $QQQ $AAPL $MSFT $NVDA $AMZN",MSFT,Microsoft
Wed Mar 05 02:50:17 +0000 2025,"2/ CY2024 Financials • Revenue: $1.92B (+730% YoY) • Gross Margin: 76% • Net Loss: $863M • $15.1B in contracts ($9.5B from $MSFT, $2.9B from $META)",MSFT,Microsoft
Wed Mar 05 19:11:30 +0000 2025,"This move isn't over - now +17% in 2 days on $AAON and $MSFT at $398 (from $382 yesterday). Not saying these won't partially revert but even on only a very moderate timeframe, very bullish on both.",MSFT,Microsoft
Wed Mar 05 13:50:35 +0000 2025,Rise Above the Rest; This Signal Is the Competitive Advantage! Price From 52 Week Low: $SQQQ | 74.95% $LUNR | 76.61% $MSFT | 1.96% $DEI | 25.01% $AAPL | 30.45% $HOOD | 69.75% $RS | 8.62% $BYD | 31.76% $TGT | 3.94% $DJT | 47…,MSFT,Microsoft
Wed Mar 05 10:47:43 +0000 2025,"$MSFT rolling over... Breaking down from a ~1-year long consolidation pattern. Below 10-month moving average now. Trend is clearly down. Unless bulls step in here, this one is headed lower. $378 followed by $360 seems reasonable.",MSFT,Microsoft
Wed Mar 05 02:50:20 +0000 2025,"3/ Key Risks • 62% of revenue from $MSFT, 15% from $META • 80% of inventory from $NVDA • Competing with AWS, Azure, Google Cloud",MSFT,Microsoft
Wed Mar 05 18:26:13 +0000 2025,"#Mag7 simple composite testing previous Jul24 highs from above, bounce area but still smells like any rip will be sold $AAPL $NVDA $MSFT $GOOGL $TSLA $META $AMZN $SPY $QQQ",MSFT,Microsoft
Wed Mar 05 19:26:04 +0000 2025,"$SPX +67pts (1.2%) at 5845 Bullish engulfing candle, with a floor spike from just above the 200dma - $SPY $QQQ $NVDA $MSFT $AMZN $GOOG $TSLA $PG $LLY $ABBV $PM $NEE",MSFT,Microsoft
Wed Mar 05 04:15:23 +0000 2025,"Stocks, Gold, Silver and Crypto must like what they heard from Donald Trump since still green! $BTC $ETH $TSLA $OKLO $AAPL $NVDA $SCMI $AXON $PLTR $NFLX $INTC $MSFT $GME $UPST $UNH $JPM $BAC $WFC $AMD $AMZN $GOOG $MSTR $U $UBER $COIN $DKNG $BABA $F $MARA $RIOT $SOFI $HOOD",MSFT,Microsoft
Wed Mar 05 18:17:20 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Wed Mar 05 15:05:39 +0000 2025,"$NVDA | NVIDIA will host its first Quantum Day at GTC on March 20, Leaders from the quantum computing industry will join a panel with Huang $QBTS $IONQ $RGTI $MSFT",MSFT,Microsoft
Wed Mar 05 13:36:17 +0000 2025,$MSFT bull/bear cases from Morgan Stanley,MSFT,Microsoft
Wed Mar 05 15:33:01 +0000 2025,"Yooo, big W vibes! Just snagged that +61% on $AEON—major props to the crew for the clutch calls. We’re only going up from here, no cap! ⏬⏬ $TSLA $AAPL $NVDA $CVS $SMCI $AMZN $KHC $META $MSFT $VRT $GOOG $GOOGL $LYFT $UPST $UBER",MSFT,Microsoft
Wed Mar 05 15:09:18 +0000 2025,Down to runner from 4 total on $SPY. Did we get lucky with the ISM data? Who knows! But we love to see it. $SPY $QQQ $AAPL $MSFT $NVDA $GOOGL $IWM $AVGO group caught the long,MSFT,Microsoft
Wed Mar 05 15:45:43 +0000 2025,"Baidu $BIDU is launching its upgraded Ernie 4.5 AI model later this month, featuring enhanced multimodal capabilities and improvements in reasoning, following recent launches from Alibaba $BABA and DeepSeek. $MSFT $GOOG $META",MSFT,Microsoft
Thu Mar 06 14:16:00 +0000 2025,"Interview with a Databricks’ customer addressing strengths and weaknesses ( $SNOW, $MSFT, $AMZN ): - The expert highlights the strengths and efficiencies gained from adopting a Lakehouse architecture. Their platform has streamlined ETL processes and reduced processing time from",MSFT,Microsoft
Thu Mar 06 11:49:00 +0000 2025,"I think if someone brought out a great text processor that you can talk to, change the whole document at once with one prompt, and put in a personal ""vault of wisdom"" that's made smarter with every single document, it would be a huge success. $MSFT's Word would be toast.",MSFT,Microsoft
Thu Mar 06 07:55:06 +0000 2025,BOMB SHELL DROPPED by #China ‼️ I'm fine with #Chinese introducing all these advancements into #AI market. People will take it from where they can get it. #OpenAI $AI $NVDA $AMD $ARM $AVGO $IBM $AMZN $GOOGL $GOOG $BABA $BIDU $PLTR $IONQ $MSFT $AAPL $TSLA $SPY $QQQ $ARKK $ROBO $C,MSFT,Microsoft
Thu Mar 06 12:23:36 +0000 2025,Microsoft Walks Back on CoreWeave Microsoft (NASDAQ: $MSFT) pulls back from CoreWeave contracts due to delivery issues Some deals scrapped ahead of CoreWeave’s $35B IPO Microsoft remains CoreWeave’s biggest customer but confidence shaken #CloudComputing #Microsoft,MSFT,Microsoft
Thu Mar 06 07:05:06 +0000 2025,"#Microsoft (NASDAQ: $MSFT) has reduced commitments to #CoreWeave ahead of the data center operator's $35 billion IPO. Delivery issues led to Microsoft withdrawing from some cloud agreements, impacting their partnership. CoreWeave faces challenges as Microsoft's actions",MSFT,Microsoft
Thu Mar 06 17:02:17 +0000 2025,"Partnering with European labs to enhance CRC screening accessibility. Holding MYNZ from $5.40, aiming for $8.00. $META $MSFT #Trading #Trump #sstvidf #BBB25 #BBMzansi #ChumVeer #zelena $TSLA $SMCI $NU $BBD",MSFT,Microsoft
Thu Mar 06 23:26:11 +0000 2025,$MSFT Perspective from our Spaces (needs to hold ),MSFT,Microsoft
Thu Mar 06 16:03:05 +0000 2025,@traderjane123 and now from $MSFT:,MSFT,Microsoft
Thu Mar 06 08:44:59 +0000 2025,White House spokesperson Leavitt announces President Trump will exempt cars under the US-Mexico-Canada Agreement from the 25% tariff for one month. $AAPL $MSFT $AMZN $GOOGL $META $TSLA $NVDA $BRK.A $JNJ $V $UNH $HD $PG $JPM $MA $DIS $PYPL $VZ $ADBE $NFLX $INTC $CMCSA $PFE $KO,MSFT,Microsoft
Thu Mar 06 13:11:03 +0000 2025,"$nbis $MSFT has not ""withdrawn"", ""delayed"" or ""walked away"" from any Coreweave contracts",MSFT,Microsoft
Thu Mar 06 12:23:19 +0000 2025,"CoreWeave has officially denied the Financial Times report $MSFT CoreWeave Statement: ""We pride ourselves on our client partnerships, and there have been no contract cancellations or withdrawals from commitments. Any claim to the contrary is false and misleading.""",MSFT,Microsoft
Thu Mar 06 09:30:35 +0000 2025,$AIFU 680 M in paper profit from $BGM $NVDA $TSLA $META $AAPL $AMZN $MSFT $BABA $GOOGL $AVGO $TSM $SMCI $ASTS $QQQ $SPY $GM $LLY $BRK.B $AMD $QCOM $INTC $DJT $BABA $BGM $AIFU $CMRY $LYG $NOK $BCS $OPK $YMM $TSLQ $GILD $GRRR $SH $OKTA $SAN $CDXC $UNG $SE $BTE $TLRY $OXY $CSX,MSFT,Microsoft
Thu Mar 06 02:48:02 +0000 2025,"$QQQ $MSFT $AMD $AAPL $AMZN Updated chart from Jan 1. Tracking as charted Bouncing off the channel. If we can sustain this bounce, IMO we test new ATH.",MSFT,Microsoft
Thu Mar 06 05:14:43 +0000 2025,"Kinda hard to see how $MSFT and $AMZN don’t trounce the S&amp;P over the next decade from here. They’re not gonna keep burning cash indefinitely. But way boring, of course.",MSFT,Microsoft
Thu Mar 06 14:32:03 +0000 2025,"$CORZ Despite withdrawing from some deals, $MSFT retains several active contracts with #CoreWeave, underscoring the continuing strategic importance of the relationship. $RIOT $CORZ $CIFR $ETH $SBIT $MARA $TSLA $CLSK $NVDA $MSFT $AAPL $QQQ $QCOM $ARM $ORCL $DIT $META $CIFR $SPY",MSFT,Microsoft
Thu Mar 06 18:00:17 +0000 2025,"CoreWeave S-1: ""approximately 77% of our revenue from our top two customers for the year ended December 31, 2024."" $MSFT: ""For the years ended December 31, 2023 and 2024, our largest customer was Microsoft, which accounted for 35% and 62% of our revenue, respectively.""",MSFT,Microsoft
Thu Mar 06 19:27:15 +0000 2025,Moved some money from $MSFT to $TSLA.,MSFT,Microsoft
Thu Mar 06 08:00:22 +0000 2025,"MICROSOFT SCALES BACK COREWEAVE COMMITMENTS AHEAD OF $35B IPO—FT $MSFT, which made up 62% of CoreWeave’s 2024 revenue, has pulled back from some agreements due to delivery issues and missed deadlines, despite previously committing over $10B in contracts through 2030, FT reports.",MSFT,Microsoft
Fri Mar 07 14:05:21 +0000 2025,"$MSFT IS TESTING MODELS FROM $META, XAI &amp; DEEPSEEK AS POTENTIAL OPENAI REPLACEMENTS IN COPILOT",MSFT,Microsoft
Fri Mar 07 18:17:22 +0000 2025,$MSFT from most loved to most hated #Mag7,MSFT,Microsoft
Fri Mar 07 17:44:08 +0000 2025,"$MSFT IS TESTING MODELS FROM $META, XAI &amp; DEEPSEEK AS POTENTIAL OPENAI REPLACEMENTS IN COPILOT #Meta #Microsoft #openaigpt",MSFT,Microsoft
Fri Mar 07 16:12:13 +0000 2025,"$MTN $TAP $LMT $LDOS $NOC $GD $AKAM $ORCL $DELL $CSCO $GOOGL $AAPL $AMZN $MSFT $BALL $BAESY #freetinapeters The Tina Peters Case &amp; the Judicial Brutality on that Case results from Cyberattacks on her Office &amp; that corrupt Court, that was paying Settlement for its own corruption",MSFT,Microsoft
Fri Mar 07 14:13:12 +0000 2025,"$MSFT $META MICROSOFT HAS BEGUN TESTING OTHER AI MODELS FROM XAI, META, ANTHROPIC &amp; DEEPSEEK AS POTENTIAL REPLACEMENTS FOR OPENAI IN MICROSOFT COPILOT, AS PER THE INFORMATION looks like Nadella is loosing some of his love for Altman",MSFT,Microsoft
Fri Mar 07 14:07:20 +0000 2025,"$MSFT HAS BEGUN TESTING OUT MODELS FROM XAI, META AND DEEPSEEK AS POTENTIAL OPENAI REPLACEMENTS IN COPILOT. #ai #microsoft",MSFT,Microsoft
Fri Mar 07 14:24:20 +0000 2025,"JUST IN: Microsoft $MSFT wants independence from OpenAI and is testing models from $META, xAI, and others to power its Copilot.",MSFT,Microsoft
Fri Mar 07 17:19:32 +0000 2025,"This is getting ridiculous. These stocks will be higher more likely than not 1 year from today, barring a major global event; $NVDA $MSFT $META $GOOGL $AMZN $PLTR",MSFT,Microsoft
Fri Mar 07 13:42:06 +0000 2025,Positive market reaction from the jobs numbers report. $RIOT $CORZ $WULF $ETH $SBIT $MARA $TSLA $CLSK $NVDA $MSFT $AAPL $QQQ $QCOM $ARM $ORCL $DIT $META $CIFR $SPY $BTDR,MSFT,Microsoft
Fri Mar 07 20:02:02 +0000 2025,"The US tech industry is poised for a big year in 2025, thanks to AI innovations. Expect significant growth from tech giants like $MSFT, $GOOGL, and $NVDA as they continue to invest in AI research and development.",MSFT,Microsoft
Fri Mar 07 11:58:35 +0000 2025,$NFLX AFTER Another epic callout from me for the **RECORD** $SPY $QQQ $DIA $IWM $SPX $TSLA $NVDA $MSFT $AMZN $META $GOOG $AAPL $BTC $VIX $BABA $JD $KWEB $CRM $SNOW $COIN $MSTR $WMT $NFLX $PLTR $SMCI $UPST $HOOD $DDOG $MARA $CLSK $RIOT $AVGO,MSFT,Microsoft
Fri Mar 07 21:50:07 +0000 2025,"Microsoft Corporation $MSFT - 1W Chart Analysis (Updated) 1. Key Observations MSFT Confirms Breakdown from Head &amp; Shoulders Pattern, Testing Key Support MSFT closed at $393.31 (-0.93%), continuing its decline as it breaks below key levels. The chart confirms a Head &amp; Shoulders",MSFT,Microsoft
Fri Mar 07 14:29:39 +0000 2025,Huge news from $MSFT,MSFT,Microsoft
Fri Mar 07 14:04:45 +0000 2025,"Microsoft $MSFT is testing AI models from xAI, Meta, Anthropic and DeepSeek as potential OpenAI replacements in Copilot – The Information.",MSFT,Microsoft
Fri Mar 07 22:37:58 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Fri Mar 07 14:00:13 +0000 2025,Market buzz today! - $AVGO expects Q2 revenue surge - $PLTR to benefit from Defense Budget changes - $NVDA seen as undervalued in AI - $MSFT invests $297M in AI growth What are your thoughts on these developments?,MSFT,Microsoft
Fri Mar 07 14:50:12 +0000 2025,"Microsoft is developing in-house artificial intelligence reasoning models to compete with OpenAI. The company has begun testing out models from xAI, Meta, and DeepSeek as potential OpenAI replacements in Copilot. $MSFT",MSFT,Microsoft
Fri Mar 07 14:53:34 +0000 2025,"$MSFT testing models from $META, xAI &amp; DeepSeek as potential OpenAI replacements in Copilot is HUGE. If they move away from OpenAI, it shakes up the entire AI landscape. Competition heating up, and the AI wars are just getting started. Who wins this battle? #AI #Microsoft",MSFT,Microsoft
Sat Mar 08 15:00:37 +0000 2025,DONT WISH KEEP WORKING HARD DONT GET DIVERTED FROM YOUR GOALS..... EVER $SPY $QQQ $SPX $NDX $DJI $GOLD $BTCUSD $TESLA $TSLA $MSFT $AMZN $APPLE $AMD $ARM #MONOPOLY #FLAGSHIP #4CHAARTIST,MSFT,Microsoft
Sat Mar 08 15:08:23 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Sat Mar 08 02:07:00 +0000 2025,"$MSFT and $PLTR are both pushing AI into enterprise software, but they’re taking very different approaches. One is layering AI into existing products, the other is rebuilding everything around AI from the ground up.",MSFT,Microsoft
Sat Mar 08 11:50:16 +0000 2025,how can i send my USDT From okx wallet to binance exchange? $pegy $AAPL $SPY $COIN $AMZN $MDWD $PLTR $RILY $MSFT $ZAPP $UP $NNE $KOSS $ANVS $META $DXYZ $ZONE $TSLA $NVDA $GME $DJT $MAXN $MULN $QQQ $SPY $DIA $QQQ $IWM $AMZN $GME $SOFI $MSFT $AAPL $TSLA $GRND $SPCE $UTHR $IN,MSFT,Microsoft
Sat Mar 08 19:08:09 +0000 2025,"$NVDA $MSFT $AMZN $AMD $SPY $QQQ $GOOGL $MU $AVGO $QCOM $META $AAPL $TSLA $ARM $WULF $BTC $COIN $PLTR #SPRE_Trades Would you fly and expose yourself to potential health risks on long haul (hours) flight, concerns for all passengers? What is the crap from plane's ventilation?",MSFT,Microsoft
Sat Mar 08 09:52:18 +0000 2025,"My Recommendations To Long-Term Investors: ANALYZE financial metrics like earnings growth, free cash flow, profit margins, and debt levels. AVOID distractions from macroeconomic factors like interest rates or #inflation or #tariffs $NVDA $TSLA $PLTR $SPY $QQQ $BTC $MSFT",MSFT,Microsoft
Sat Mar 08 18:12:08 +0000 2025,$SPY guess which trade this is from. Again got a reversal trade from buying when H% was extremely low. $QQQ $TSLA $NVDA $MSFT,MSFT,Microsoft
Sat Mar 08 19:43:49 +0000 2025,"~ @satyanadella is missing the boat completely. $MSFT should be training their own models on the telemetry they have from windows and every pptx, xslx, docx they can get their hands on. The use of general models in their products has been a complete failure. Farming out the SOTA",MSFT,Microsoft
Sat Mar 08 20:56:44 +0000 2025,#finvizscreener simplifies what to buy from my WL: $SPX $NDX $SPY $QQQ $XLK $SMH $NVDA $TSLA $MSFT $ASML $LLY $AAPL $GOOGL $META $AMZN,MSFT,Microsoft
Sat Mar 08 16:03:30 +0000 2025,That’s a W! Flipped $ENVB from $1.77 to $3.14—78% in the bag. Easy money. Who’s tryna run it back on the next play? Join now $AVGO $BTOG $WBA $COST $GOOGL $GOOG $WMT $MSFT $GCO $BJ $KBH $MASS $RAPP $JZXN $CRML $CLEU $XCUR $GRRR,MSFT,Microsoft
Sat Mar 08 20:22:13 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,MSFT,Microsoft
Sat Mar 08 00:09:56 +0000 2025,"$MSFT was $4 and change away from its 52-week low today! It is one of the few companies which are monopolies. And my time horizon is in years, not days or weeks. $MSFT is now my core holding!",MSFT,Microsoft
Sat Mar 08 19:00:00 +0000 2025,"Amazon unveils Ocelot #quantum chip as Rigetti receives $35M #investment. Find out more in ""Quantum Leap"" weekly from @theflynews $IONQ $LAES $AMZN $MSFT $RGTI",MSFT,Microsoft
Sat Mar 08 00:27:41 +0000 2025,"A good heuristic I use is ""How low can it go""? $MSFT $AAPL $GOOGL $META $NVDA The only exception I found is $TLSA - which is a different animal I refer to a stock's potential to go X% lower from its high. The data from about 300 stocks in my tracking universe reveals that: 1.",MSFT,Microsoft
Sat Mar 08 14:19:12 +0000 2025,"$MSFT - MICROSOFT HAS BEGUN TESTING OUT MODELS FROM XAI, $META AND DEEPSEEK AS POTENTIAL OPENAI REPLACEMENTS IN COPILOT - THE INFORMATION",MSFT,Microsoft
Sat Mar 08 20:27:58 +0000 2025,@Beth_Kindig $nvda now is more context dependent on capital spendings from $meta $amzn $googl $msft .....,MSFT,Microsoft
Sat Mar 08 02:34:25 +0000 2025,Here are some good stocks that are down from 52Week high this year: $AAPL -12% $AMZN -19% $GOOGL -18% $META -16% $MSFT -18% $NVDA -30% $TSLA -53% $NFLX -20% $CRM -26% $CRWD -31% $AVGO -29% $SNOW -24% $COIN -38%,MSFT,Microsoft
Sat Mar 08 17:00:01 +0000 2025,"Warner Bros. Discovery has shuttered three video game development #studios and canceled its upcoming ""Wonder Woman"" #game. More in ""Game On,"" weekly from @theflynews $EA $SONY $MSFT $WBD $NFLX $NTDOY $TTWO $TCEHY $CCOEY $GME $NTES $RBLX",MSFT,Microsoft
Sun Mar 09 15:55:00 +0000 2025,"Tesla’s YTD Performance: THIS isn't FUN anymore! I wanted to share some thoughts on a chart I came across from The Compound that breaks down the year-to-date (YTD) performance of the ""Magnificent 7"" stocks as of 03/06/2025. These are the big DOGS - $META, $MSFT, $AAPL,",MSFT,Microsoft
