Sun Feb 09 05:21:20 +0000 2025,Word from Kendrick to $TSLA investors when the sentiment is low:,TSLA,Tesla
Sun Feb 09 04:34:58 +0000 2025,Divest from $TSLA,TSLA,Tesla
Sun Feb 09 06:39:15 +0000 2025,"$TSLA The Symbol should be seeing buyers, if it reaches the area between $323.98-$252.46, a minimum of three waves bounce should happen from the area. Here is the latest 1H chart showing the idea and future path. #elliottwave #trading $NQ_F $QQQ",TSLA,Tesla
Sun Feb 09 08:46:29 +0000 2025,"On February 9, 2011, Bitcoin reached parity with the dollar for the first time. From that milestone to today, Bitcoin's growth has been incredible. $SPY $TSLA $NVDA $QQQ $META $COIN $MSTR #BTC $AVGO $ARM $NFLX $AMD $AAPL",TSLA,Tesla
Sun Feb 09 16:13:56 +0000 2025,The top 10 largest stocks in the world are now worth a combined $21.2 Trillion down from $21.54T last week 1. $AAPL 2. $NVDA 3. $MSFT 4. $AMZN 5. $GOOG 6. $META 7. $2222.SR 8. $TSLA 9. $TSM 10. $AVGO,TSLA,Tesla
Sun Feb 09 15:19:40 +0000 2025,A message from Tesla CEO: $TSLA,TSLA,Tesla
Sun Feb 09 21:50:21 +0000 2025,"V13.2.7 first impressions: Not much change to report here, but everything was buttery smooth. It’s exactly the performance you’d expect from V13. It did take a better route than the NAV had planned which I was happy about. Can’t wait to test more this week! $TSLA",TSLA,Tesla
Sun Feb 09 17:45:09 +0000 2025,Be on the Right Side of the Market and let your money work for you. Blue box set ups gave us 72% return last year. Join us for 14 days Trial and start learning from our Market Experts. Link to register --&gt; #Elliottwave #Stocks $AAPL $TSLA $SPX $SPY,TSLA,Tesla
Sun Feb 09 15:24:19 +0000 2025,Perfect way to start Sunday Finally getting bumped up from v13.2.2 $TSLA @teslascope,TSLA,Tesla
Sun Feb 09 21:44:46 +0000 2025,$TSLA weekly. Tariffs from China might cause a breakdown of the support at 360,TSLA,Tesla
Sun Feb 09 05:10:32 +0000 2025,Good place to slowly start adding or covering/cutting in case you were short from the Dec-Jan top $TSLA,TSLA,Tesla
Sun Feb 09 20:16:02 +0000 2025,"$TSLA Is Tesla 500, 700, 800 about to start? What if every put below this line is worthless? TESLA QUARTERLY CHART From the that brought you “you will not go below the 50 week SMA” in $NVDA",TSLA,Tesla
Sun Feb 09 17:17:39 +0000 2025,"Elon - @elonmusk I tweeted numerous times about laundering money to off -shore accounts specifically Cayman Islands where most HFs on WokeSt place their short position from, under different names () - naked short $TSLA without reporting profits nor paying taxes. Instead, they",TSLA,Tesla
Sun Feb 09 17:06:46 +0000 2025,"Elon: “That’s going to be a ‘no’ from me, dawg. $TSLA would turn into a penny stock overnight.”",TSLA,Tesla
Sun Feb 09 00:32:58 +0000 2025,The latest video from Tesla features a full size Robovan and a mini Robovan in the background. $TSLA,TSLA,Tesla
Sun Feb 09 01:01:54 +0000 2025,From 12.5.4 to 12.6.3 let’s goooo $TSLA SO BULLISH ON HW3. Keep sleeping on them can’t wait to test it,TSLA,Tesla
Sun Feb 09 15:32:59 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,TSLA,Tesla
Sun Feb 09 17:12:46 +0000 2025,"Earnings this week, my positions: $RDDT 2/12 amc current pos +20% from Feb 3 entry holding 2/3 size after trimming 1/3 @ +2r $HOOD 2/12 amc current pos +15% from Jan 29 entry holding 2/3 size after trimming 1/3 @ +2r $SPY $QQQ $IWM $NVDA $TSLA $HIMS $GAMB $TEM $EH $DOCS $LEU",TSLA,Tesla
Sun Feb 09 14:16:42 +0000 2025,"The stock market remains be choppy. The major indexes aren't far from record highs but the Nasdaq is below its 50-day. Weekly charts can help put bullish/bearish daily moves in perspective. There are leaders flashing buy signals, but big losers too. $TSLA $APP $HOOD $SHOP 1/",TSLA,Tesla
Sun Feb 09 18:30:12 +0000 2025,"And $TSLA bulls think FSD poses an existential threat to $UBER. The first fatality from FSD will set them back ages. Not to mention, getting full regulatory clearance in every major metro which $UBER has already done. Not to mention the CAPEX required. It is quite foolish.",TSLA,Tesla
Sun Feb 09 16:48:08 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,TSLA,Tesla
Sun Feb 09 03:06:34 +0000 2025,"$tsla friends, what are you doing right now? just woke up from a two hour exhaustion nap. my fam just left to go watch a movie and i stayed behind cause i'm not feeling well. hope it's not the flu cause they all just got over it.",TSLA,Tesla
Sun Feb 09 20:47:29 +0000 2025,"Unhappy with fsd 12.6.3 retrograde from 12.6.1 . I did reset yesterday morning. After reset, feel improvement in ~70 miles drive of combination of local and freeway, but need wait for more drive in weekday for solid conclusion. $tsla.",TSLA,Tesla
Mon Feb 10 14:49:19 +0000 2025,Congratulation to @elonmusk and DOGE for trimming approximately $250 Billion from $TSLA stock price since the inauguration. That's progress!,TSLA,Tesla
Mon Feb 10 21:26:12 +0000 2025,"When $TSLA is a bargain no one wants to buy it, sentiment manipulation is effective. Keep your investment thesis &amp; conviction in mind. Critical investing skill. The coming weeks will test you. EVERY YEAR $TSLA drops 30%-60% from highs, but only 2 red years in $TSLA history.",TSLA,Tesla
Mon Feb 10 14:00:28 +0000 2025,BREAKING: PRESIDENTIAL CAPITAL RAISES $TSLA PRICE TARGET TO $426 (FROM $278) Massive upgrade !,TSLA,Tesla
Mon Feb 10 18:30:48 +0000 2025,Fun chart on $TSLA from the Greenspan lawsuit.,TSLA,Tesla
Mon Feb 10 13:40:33 +0000 2025,"Good morning, I don’t know about you, but I’m still bullish on Tesla $TSLA and this is a gift from the stock God. Any negative sentiments are temporary. Facts is Tesla is building the future and you don’t bet against Elon Musk. I’m buying shares at these levels.",TSLA,Tesla
Mon Feb 10 21:06:04 +0000 2025,"If Elon is as successful at DOGE as he is as fuc!king $TSLA investors, we'll all see some great results from him.",TSLA,Tesla
Mon Feb 10 21:11:42 +0000 2025,"So many *NEW* $TSLA investors are upset that the stock keeps dipping and so many shorts/bears have come out from their mom's basement and are loud for the 69th time. If I know from experience, these are the best times to dollar cost average BUT... Tesla stock never made sense",TSLA,Tesla
Mon Feb 10 12:12:10 +0000 2025,$TSLA favorability rating from Stifel's Stephen Gengaro,TSLA,Tesla
Mon Feb 10 12:30:00 +0000 2025,Regular and continuous burns are what sets us apart from other projects. #BTC $eth #LUNA $pepe #Ethereum #Holo $tsla $Bonk #Altcoins #LUNC $LUNC #NoboaNuncaMás,TSLA,Tesla
Mon Feb 10 17:41:09 +0000 2025,"Over $500B will be spent on Al this year: BigTech - $AMZN: $105B - $MSFT: $80B - $GOOG: $75B - $META: $65B - ByteDance: $20B - $ORCL: $10B - $TSLA: $5B Other Initiatives - Project Stargate: $125B p.a. - Europe's ""Stargate"": $100B+ The AI buildout is far from done.",TSLA,Tesla
Mon Feb 10 12:38:35 +0000 2025,Not letting market noise distract me from the best and most innovative company in the world. Continuing DCAing into $TSLA,TSLA,Tesla
Mon Feb 10 20:47:10 +0000 2025,If 100 16 yr olds were to drive from New York to LA nearly all of them would arrive without an accident. If 100 Teslas on FSD made the trip and the drivers didn’t ever intervene. All would crash prior to arrival. $TSLA,TSLA,Tesla
Mon Feb 10 19:29:41 +0000 2025,"$TSLA: these are the two year, I bought a bunch today and last week. I don’t usually buy *with such charts, but times have changed. AI is more important, as is the ability to access AI. Name another company that rules our time away from our phone? Imagine when these agents",TSLA,Tesla
Mon Feb 10 17:22:57 +0000 2025,"Still shy to ride web3 narratives? They’re all we got Crypto’s instant global access = faster &amp; more sweeping hype cycles from #Solana to #BNBChain you want your project to engage in. Dot-com era was trend-driven 1st, same as $TSLA, $GOOG &amp; $AMZN. Till empires were born.",TSLA,Tesla
Mon Feb 10 03:05:11 +0000 2025,Ummmm $TSLA ok need some input from everyone.. Tessie App...,TSLA,Tesla
Mon Feb 10 15:13:36 +0000 2025,$TSLA We gapped below an open gap this morning and then filled it from below.,TSLA,Tesla
Mon Feb 10 14:39:29 +0000 2025,"$TSLA Total losses from $TSLA for transparency's sake. I'm not one to shy from making mistakes, the most important thing for me is to learn from them. Hope this can help others learn from my mistakes too PAY-TIENCE.",TSLA,Tesla
Mon Feb 10 05:26:54 +0000 2025,"Today Tesla officially confirmed that the new Model Y Long Range AWD gets an EPA range rating of up to 327 miles (568km), up from Tesla's own estimate of 320 miles that it currently lists on its website. That's 5.14% more range than the old Model Y. @Tesla $TSLA #TeslaModelY",TSLA,Tesla
Mon Feb 10 11:12:44 +0000 2025,"President Capital Adjusts Price Target on Tesla $TSLA to $426 From $278, Maintains Buy Rating.",TSLA,Tesla
Mon Feb 10 02:13:57 +0000 2025,This is interesting #SuperBowl highlights from ⁦⁦@kendricklamar⁩ $Doge $Trump $surely $car $Sui $Jasmy $Maga $Meme $Mlg $Jup $Xrp $Supa $Vine $Bome $Spx $Giga $Dogs $Xlm $Hbar $Grass $Bff $Tst $kai $Bnx $Onc $bnbcat $Tesla $Tsla $Elon $Musk #jailstool,TSLA,Tesla
Mon Feb 10 20:47:18 +0000 2025,In about 4 months from now... ! It'll be insane ! $TSLA @Tesla !,TSLA,Tesla
Mon Feb 10 01:59:50 +0000 2025,Had to recover from that God awful half-time show…. Bought some $TSLA ❤️‍,TSLA,Tesla
Mon Feb 10 15:39:18 +0000 2025,I let my subscription to @SERobinsonJr expire so I could subscribe again through and avoid Apple taking their 30% cut from him. The daily recaps and in-depth coverage of not only $TSLA but all of Musk's companies are well worth the $4 a month.,TSLA,Tesla
Mon Feb 10 16:57:14 +0000 2025,Justice will come for $TSLA shareholders amidst all the legal turmoil that has befallen it from frivolous legal claims and judgments.,TSLA,Tesla
Mon Feb 10 13:38:24 +0000 2025,What to expect from $tsla today!,TSLA,Tesla
Mon Feb 10 16:07:22 +0000 2025,$TSLA staying away from covered calls for the next 2 weeks on tesla. 4hr RSI just dipped below 30. time to bounce.,TSLA,Tesla
Mon Feb 10 16:34:27 +0000 2025,$TSLA bounced from the $351.97 downside target.,TSLA,Tesla
Mon Feb 10 23:52:24 +0000 2025,"My CashApp Stock Market Portfolio today on a $30,796 investment. A Gain of +$61 from a higher Gain +$155 in the session! Had a low of the day at -$64 My Top 10 and Bottom 10 stocks $EL $TSLA +$7,460 (+24.23%)",TSLA,Tesla
Mon Feb 10 17:37:11 +0000 2025,"Matrix LEDs help you see clearly on dark roads, even when there's oncoming traffic. They block light from shining directly on other cars while keeping the rest of the road bright. $TSLA",TSLA,Tesla
Mon Feb 10 03:03:30 +0000 2025,"$TSLA W Re-drew the Gann Square to originate from Aug 5 swing low. None of the indicators look good. If the Kijun (red base line) or 0.786 Fib don't support this downtrend, it's likely going to slide down this Gann arc and test that aqua blue Gann fan (~$320)",TSLA,Tesla
Tue Feb 11 19:37:58 +0000 2025,It took $TSLA just 60 days to lose over 30% from its highs.,TSLA,Tesla
Tue Feb 11 19:54:17 +0000 2025,I usually post sarcastic technical analysis but now enough is enough Elon. The fact that we are not rich overnight is straight up madness and unacceptable. $TSLA stock is ass. Let's get serious. Here is what you can expect from now on: So $TSLA has formed the famous Frenchman's,TSLA,Tesla
Tue Feb 11 19:09:46 +0000 2025,"""the stock market is a device for transferring money from the impatient to the patient” | Warren Buffett $TSLA",TSLA,Tesla
Tue Feb 11 15:56:50 +0000 2025,$TSLA needs to recover from this always red,TSLA,Tesla
Tue Feb 11 20:48:04 +0000 2025,"The best thing for $TSLA, the company and shareholders would be to downgrade Elon's title to Chief Innovation Officer. Strip him of CEO. Bring in someone who has a fiduciary interest to shareholders (the actual job of a CEO) and we move away from the political overhang.",TSLA,Tesla
Tue Feb 11 16:04:11 +0000 2025,"$TSLA Stocks goes on +200% rally for 1 year. First down month from ATHs and twitter: ""Everyone is so bearish, Im buying now."" Definition of greed.",TSLA,Tesla
Tue Feb 11 13:38:05 +0000 2025,"$TSLA rode the 8-day up, but the sequence changed—lower highs &amp; a break below MAs. Now? C+ list. $BABA went from C-list to A-list on AI cost cuts &amp; margin boost. Managed w/ rolling calls. Timing is key.",TSLA,Tesla
Tue Feb 11 17:32:22 +0000 2025,"I’m just curious, with a show of hands, who’s buying the $TSLA dip?! ‍♂️ Tesla stock is down -30% from all time highs of $488.53 hit on 12/18/25 and those that see Elon as a risk is missing the forest from the trees. These are the most important things happening at Tesla in",TSLA,Tesla
Tue Feb 11 19:47:04 +0000 2025,Live heat! No help from $TSLA today. But getting near supports.,TSLA,Tesla
Tue Feb 11 17:36:49 +0000 2025,$TSLA. Oh snap 100 sma. Either bounce from here to $39x or we go down to $30x and then bounce back to $39x.,TSLA,Tesla
Tue Feb 11 15:27:27 +0000 2025,"Tesla's AI's ""Generating ground truth for machine learning from time series elements"" is now a patent in the USA as well. LFG @aelluswamy @Tesla_AI @elonmusk @WholeMarsBlog @SawyerMerritt $TSLA",TSLA,Tesla
Tue Feb 11 17:29:17 +0000 2025,$TSLA Curious if I’ll have any money left in my stock to buy my X Plaid when it arrives I’m kidding but I’m sure a lot of you are wondering WTF is going on Here’s the answer - it’s all noise to distribute money from the weak to the strong #TESLA @WholeMarsBlog,TSLA,Tesla
Tue Feb 11 03:53:18 +0000 2025,"Deer frens, Day 53 51 52. I felt insleep so long lissening to the tv, woah. Oh, and today mr. Musk said hes guna OpenAi to save humanity from Scam Altman, feelsgoodman GN, $TSLA fren ps I think presnident Trump got us the Gulf of American then said no moar plastik straws,",TSLA,Tesla
Tue Feb 11 18:15:03 +0000 2025,Just a reminder for $TSLA There are Phantom Prints from December that remain open,TSLA,Tesla
Tue Feb 11 20:20:48 +0000 2025,$TSLA $324 is where the massive ABC correction from the all-time high lands at.,TSLA,Tesla
Tue Feb 11 20:24:35 +0000 2025,"Biggest hurdle for those invested in $TSLA? Withstanding volatile price movements to the downside. All fall into one of 3 categories: 1. Holders 2. Buyers 3. Panic Sellers Fear must be checked. Remove all emotion. Otherwise, you run the risk of removing yourself from",TSLA,Tesla
Tue Feb 11 19:31:50 +0000 2025,$TSLA - Looking beyond the focus of the day Everyone on (and elsewhere) is watching the 100-day MA for potential support. So what's next if that doesn't hold? Fibonacci extensions and retracements have been relevant for the move from April lows to Dec. highs. It probably,TSLA,Tesla
Tue Feb 11 15:25:02 +0000 2025,"$TSLA bottoms within 1 week from today. Snap back rally to 400 me thinks. If wrong, I’m still a legend If right, I’m still a legend Win win",TSLA,Tesla
Tue Feb 11 12:48:41 +0000 2025,"$TSLA - MUSK'S OPENAI BID DISTRACTION FROM TESLA CHALLENGES, SAYS OPPENHEIMER",TSLA,Tesla
Tue Feb 11 23:37:46 +0000 2025,Did Sam Altman make a mistake by not taking this offer from Elon Musk…? $TSLA #ElonMusk #OpenAl #SamAltman,TSLA,Tesla
Tue Feb 11 16:40:35 +0000 2025,"FSD has expanded to Mexico. Since Mexico’s road conditions differ from those in the U.S. and Canada, this should help improve FSD learning. $TSLA",TSLA,Tesla
Tue Feb 11 16:59:12 +0000 2025,$TSLA Am not interested in longing Tesla until it reaches $200.. If you want a short term entry where the price should have a healthy bounce from is around the fib 0.5 at $315,TSLA,Tesla
Tue Feb 11 10:22:47 +0000 2025,I am old enough to remember when $TSLA bulls claimed that Tesla was years ahead in EV batteries (while ignoring that all the cells came from Panasonic): “Hyundai is launching its all-solid-state ‘Dream’ EV battery pilot line next month” $TSLAQ,TSLA,Tesla
Tue Feb 11 17:26:28 +0000 2025,"I've held $TSLA from $400 to $100, you think you could hurt me?",TSLA,Tesla
Tue Feb 11 17:13:15 +0000 2025,Swung a ton of $TSLA puts from HOD yday and added more $PDD calls at LOD today. Having fun!,TSLA,Tesla
Tue Feb 11 17:21:18 +0000 2025,"TNR Gold looks forward to first royalty payments from Ganfeng Lithium’s Mariana Lithium Project | TSX-V:TNR, OTC:TRRXF “Ganfeng Lithium's new lithium chloride production plant in Argentina, is set to officially open on February 12.” $GNENF $TSLA $LiT $GDX",TSLA,Tesla
Tue Feb 11 17:16:32 +0000 2025,$TSLA derives 90%+ revenue from automotive. The rest is Non-meaningful. Most of the PROFIT is ones time subsidies that are not viewed as one time because the graft has been going on for so long. It is 100% impossible to substitute the revenue with imaginary products. $TSLA,TSLA,Tesla
Tue Feb 11 16:10:41 +0000 2025,"Fast approaching its 100dma, $TSLA is now down 30% from its all-time high &amp; not a million miles from where it opened on the 6th November.",TSLA,Tesla
Tue Feb 11 12:56:46 +0000 2025,$TSLA | (TSLA): Oppenheimer reiterates – Musk’s Open AI bid seen as a ; risks from and declining global registrations.,TSLA,Tesla
Tue Feb 11 16:42:04 +0000 2025,$TSLA Tesla I warned of a loss of $400 a few weeks ago. A 45% drawdown is normal for Tesla. Dip buyers might show up around $315-$300. $309 is a major level from 2022. Getting close.,TSLA,Tesla
Wed Feb 12 14:23:54 +0000 2025,"Use advanced techniques to capitalize on current market opportunities and futures from today's Starting Line video! $APTO, $DUO, $UPST, $CFLT, $WINT, $GILD, $CVS, $GNRC, $DASH, $EXC, $OS, $FIS, $KHC, $TDC, $D, $SMWB, $CMCO, $FLNC, $MCY, $GSAT, $TSLA, $SMCI, $AMC, $UPST, $OCEA,",TSLA,Tesla
Wed Feb 12 17:23:46 +0000 2025,When your Cybertruck picks you up from the airport. Tesla smart summon. $TSLA,TSLA,Tesla
Wed Feb 12 17:40:13 +0000 2025,who's long from lows with us ? $SPY $TSLA $AAPL,TSLA,Tesla
Wed Feb 12 15:39:00 +0000 2025,Why Bill Ackman thinks Uber is safe from the Autonomous Vehicle revolution: $UBER $TSLA,TSLA,Tesla
Wed Feb 12 16:18:55 +0000 2025,"Want a look into the minds of a true $TSLA bull? Type $400 (from: ) and put in your favorite finfluencer's handle. Sort by latest then start from the bottom. I'm bullish on $TSLA, but I don't think I can be this bullish.",TSLA,Tesla
Wed Feb 12 15:28:13 +0000 2025,"$TSLA A great perspective here. The all-time triangle, with a mini breakout triangle of it. Laser sharp confirmation on the retest of the all-time triangle took it to 488. From 212. That would measure a retest of C as being the 61% retrace of the breakout. 317 310 area?",TSLA,Tesla
Wed Feb 12 12:09:38 +0000 2025,Paid myself from $META $TSLA $AAPL $NVDA now let’s see what #CPI has for us today,TSLA,Tesla
Wed Feb 12 17:54:56 +0000 2025,People really underestimate the value of Equity… Withdrawal from $TSLA equity always take your profits! $NQ $ES,TSLA,Tesla
Wed Feb 12 15:46:57 +0000 2025,WHAT HAPPENED. $TSLA UP $10 while markets try to recover from CPI headline headache. Maybe Tesla is riding on new PT from Benchmark. Maybe the sellers just got exhausted. Maybe bargain hunters. @garyblack00 has new new Catalysts.,TSLA,Tesla
Wed Feb 12 23:30:09 +0000 2025,"$TSLA - #Tesla +2,44% today after yesterday's sell off. Analyst Stephen Gengaro reduced Tesla's price target from $492 to $474, citing mixed fourth-quarter results and declining public favorability, partly due to CEO Elon Musk's political involvement Elon Musk is leading a",TSLA,Tesla
Wed Feb 12 15:08:30 +0000 2025,Stability control saved them from a potential rollover when a sudden lane change by another driver made their Tesla spin. No emergency swerve was needed - just quick thinking. #Tesla $tsla @TeslaZoa @TeslaCamera #StabilityControl #RolloverPrevention,TSLA,Tesla
Wed Feb 12 20:28:40 +0000 2025,"$TSLA weekly parallel channel from COVID lows with parallel fib levels, bouncing at 0.5 lets see holds and continues upside to re-test top of channel",TSLA,Tesla
Wed Feb 12 22:09:32 +0000 2025,$TSLA break down from the clouds with flow detected on @GHOSTB0ARD - paid well in the community towards the EOD @TENETTRADEGROUP @ripster47,TSLA,Tesla
Wed Feb 12 12:10:29 +0000 2025,$TSLA might be &lt;$300 per share very soon. We love low prices! I wasn’t sure if Tesla would come down from $500. Glad I’m not stuck buying 1/2 a share at a time .,TSLA,Tesla
Wed Feb 12 18:49:31 +0000 2025,$TSLA bad intital entry on calls but rolled out and got paid today. March 385c at 10.20 from 7.35 @kiantrades @ElkanCapital @alextradesss @EvaPandaTPE @Ironheart_Cap @nptradess @jrocks200,TSLA,Tesla
Wed Feb 12 06:47:26 +0000 2025,"$TSLA klanboi's fantasy Tesla's 'airbag systems' so amazingly advanced, you no longer need seatbelts vs Reality Both Tesla occupants ejected from Tesla vehicle One dead Tesla vehicle starts burning of course",TSLA,Tesla
Wed Feb 12 13:40:22 +0000 2025,"$TSLA stock slump has wiped nearly $90B from Elon Musk’s net worth! After peaking at $486B in December, his fortune has dropped below $400B, as $TSLA shares fell 27% from their highs. Meanwhile, China’s BYD is gaining ground with its new “God’s Eye” tech.",TSLA,Tesla
Wed Feb 12 23:30:00 +0000 2025,Value plays coming to you every week from @the_big_quench and @StockSavvyShay on our Market Mastery stream Mondays at 5PM EST $RKLB $PLTR $TMDX $TSLA,TSLA,Tesla
Wed Feb 12 13:07:38 +0000 2025,$TSLA Bouncing from the channel bottom,TSLA,Tesla
Wed Feb 12 02:25:31 +0000 2025,Tuesday highlights from our members $SPY $SPX $AAPL $META $QQQ $NQ $MSFT $NVDA $TSLA,TSLA,Tesla
Wed Feb 12 00:30:29 +0000 2025,Be on the Right Side of the Market and let your money work for you. Blue box set ups gave us 72% return last year. Join us for 14 days Trial and start learning from our Market Experts. Link to register --&gt; #Elliottwave #Stocks $AAPL $TSLA $SPX $SPY,TSLA,Tesla
Wed Feb 12 17:09:36 +0000 2025,"Anyone buy $TSLA below this yesterday? If you can verify with a screenshot you'll get an insta-follow from me A 33% correction from the local high and the 3 mo. RSI at 15 was just too good to pass up. Shout out to everyone selling, I appreciate your generosity",TSLA,Tesla
Wed Feb 12 16:01:04 +0000 2025,$TSLA MONTHLY Not trade advice. Trend lines shown. Updating chart from some time back. Pretty strong reversal so far IMO.,TSLA,Tesla
Wed Feb 12 10:02:58 +0000 2025,"People keep saying that Elon Musk is ruining Tesla stocks Though Tesla $TSLA even with the huge drop… had increase by more than 25,000% since it was listed They wouldn’t say anything about Lucid $LCID for example, though it’s down by over 73% from the day it was listed. Why",TSLA,Tesla
Wed Feb 12 15:19:28 +0000 2025,"Inflation heats up. Does it mean that the stocks that go up today benefit from inflation? $WMT, $JPM, $TSLA, $LLY",TSLA,Tesla
Wed Feb 12 20:58:58 +0000 2025,"Tesla $TSLA CEO Elon Musk reportedly plans to dedicate the next four months to working on DOGE, according to FBN's Charles Gasparino. Musk aims to cut $2 trillion from the budget via DOGE initiatives, which he believes will help bring inflation down to 2%.",TSLA,Tesla
Wed Feb 12 14:46:56 +0000 2025,"$TSLA From Yesterday, Let's see if we reclaim the 340s by the weekly close. 83 views... on the highlighted paragraph. I hope you were one of those. Still not financial advice, it could go as low as $190 But will it???",TSLA,Tesla
Wed Feb 12 20:02:33 +0000 2025,$TSLA I expect 1 of these 2 patterns to play with bias to upside - ATM we're in the $$ from yesterday 333 entry,TSLA,Tesla
Wed Feb 12 09:27:29 +0000 2025,"At this rate, $TSLA is going to give us a great long term buying opportunity, especially for those who missed out on the recent run from $140 to $490. Will you miss out on it again? or will you let it drop, bottom out and start a new uptrend before jumping in?",TSLA,Tesla
Wed Feb 12 14:58:23 +0000 2025,$SPY $SPX Been getting a lot of rare signals from the algo that needed backtesting Luckily todays target hit $TSLA $AAPL $AMZN $MSFT $GOOG $META $JPM $BAC $V $GME $SMCI $NVDA $PYPL $NFLX $DIS $NKE $BA $AMC $AMD $QCOM #Bitcoin $COIN $QQQ #viral #MONEY #millionaire #WIN,TSLA,Tesla
